index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
420,173912077,155371115,114.05,15.83,42,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 1734763168, 155374975, 155375236, 155371115]",1804.93
421,173912077,1645957962,422.78,14.71,45,"[173912077, 1664070091, 2494507404, 2494507401, 5348106066, 7950380942, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 1984335302, 155365954, 7941846220, 6939207213, 155392165, 155390829, 2477112241, 155365964, 155365965, 663471007, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",6218.14
422,5337689323,129958225,336.21,9.07,22,"[5337689323, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2527914888, 2413894428, 1706350251, 1706350269, 2413894501, 135583649, 129960045, 7949898526, 7949898525, 129959874, 173890845, 148630218, 173888107, 129958225]",3050.98
423,5337689323,5334219098,300.54,10.74,25,"[5337689323, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2527914888, 2413894428, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 1706413866, 1625722471, 6755956231, 6755956234, 2066421041, 2066421039, 5334219098]",3227.46
424,5337689323,2780533002,1326.00,8.28,21,"[5337689323, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2343342281, 1678609571, 656455534, 656453413, 656449771, 2372868206, 1706349290, 1706349272, 1678609333, 1706349265, 1706349143, 1706347554, 2780533002]",10978.17
425,5337689323,5345831151,633.46,6.54,24,"[5337689323, 1650371189, 8770146450, 8770160005, 6944019799, 6944019787, 242658020, 242658021, 1678677692, 242660069, 7950994318, 242658027, 242658581, 1678466538, 1678714317, 155333867, 5345698358, 5345698356, 1676202347, 1676202377, 4900110794, 1676202342, 1677247775, 5345831151]",4140.49
426,5337689323,1705054810,337.77,11.32,45,"[5337689323, 1650371189, 8770146450, 8770160005, 6944019799, 6944019787, 242658020, 242658021, 1678677692, 242660069, 7950994318, 242658027, 242658581, 1678466538, 1678714317, 155333867, 2465949922, 2465949926, 4169888801, 5337805266, 2880969808, 2880986583, 2880976432, 2880969824, 2880969825, 2880978381, 1676035230, 1676059082, 2323729196, 1679709440, 1679664575, 3196419462, 2888331869, 1990125500, 1679664501, 1679709402, 1679709401, 1679709400, 1677418201, 5361340891, 7299625676, 5361331086, 1665912148, 7299625672, 1705054810]",3825.15
427,5337689323,173912077,1703.00,5.58,16,"[5337689323, 4497560388, 1664072310, 2903440186, 1664079266, 1678467683, 173920577, 173913782, 7950380942, 5348106067, 5348106066, 2494507401, 8777406422, 2494507404, 1664070091, 173912077]",9500.01
428,5337689323,1678678859,3891.56,2.72,12,"[5337689323, 1650371189, 1649595162, 8769966263, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 1678678859]",10569.20
429,5337689323,1664115915,1800.40,4.92,18,"[5337689323, 4497560388, 1664072310, 2903440186, 1664079266, 1664079108, 1664079235, 1664079305, 1664079364, 2363607689, 2363607695, 3407178774, 8993303729, 2363607702, 8765068418, 3056104025, 3056110336, 1664115915]",8849.19
430,5337689323,1836917919,438.54,19.71,80,"[5337689323, 1650371189, 8770146450, 8770160005, 6944019799, 6944019787, 242658020, 242658021, 1678677692, 242660069, 7950994318, 242658027, 242658581, 1678466538, 1678714317, 155333867, 2465949922, 2465949926, 4169888801, 5337805266, 2880969808, 2880986583, 2880976432, 2880969824, 2880969825, 2880962866, 2880960640, 2880970633, 3939028186, 2880968264, 2880969840, 4177057994, 1676036119, 1676069939, 155344252, 155344952, 155340245, 1678946459, 1678946513, 1678946504, 765175095, 1678946760, 736974034, 736974035, 2479542188, 1679429366, 1422508666, 2479550364, 1679469398, 1679469373, 1679429296, 2179749666, 1837002325, 1837002452, 1837002465, 1837002508, 7302258376, 1837002513, 1837002521, 1837002609, 1665807326, 3906589510, 1665807280, 2489402693, 2489402695, 1665807300, 2200584967, 1836917591, 2235020484, 2298155886, 1836917636, 1836917784, 2235020481, 2298155961, 2298155969, 2489402804, 1836917953, 1836917960, 1836917933, 1836917919]",8645.20
431,1662593611,8773249082,596.04,15.40,48,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679855086, 1662602559, 1662593702, 1662602527, 2058923220, 2058923219, 1662593695, 1662602536, 2058923222, 1662602440, 1664462443, 1990054255, 8365292878, 945766128, 8365292877, 1706345245, 1706349272, 1706349691, 2372870188, 1706381787, 1706349685, 1706349832, 1706350251, 1706350269, 2413894501, 135583649, 173942551, 7949876303, 180588150, 130112045, 2108104636, 180588077, 8790492631, 8790492630, 8790492618, 8790492617, 8790482695, 8790482698, 4489631712, 8773249082]",9178.40
432,1662593611,2106532284,604.43,13.79,45,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679855086, 1662602559, 1662593702, 1662602527, 2058923220, 2058923219, 1662593695, 1662602536, 2058923222, 1662602440, 1664462443, 1990054255, 8365292878, 945766128, 8365292877, 1706345245, 1706349272, 1706349691, 2372870188, 1706381787, 1706349685, 1706349832, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 5338815373, 1706413619, 2357354491, 2456171451, 1664231948, 1706344385, 2106532284]",8335.17
433,1662593611,5334219098,989.42,15.60,45,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679855086, 1662602559, 1662593702, 1662602527, 2058923220, 2058923219, 1662593695, 1662602536, 2058923222, 1662602440, 1664462443, 1990054255, 8365292878, 945766128, 8365292877, 1706345245, 1706349272, 1706349691, 2372870188, 1706381787, 1706349685, 1706349832, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 1706413866, 1625722471, 6755956231, 6755956234, 2066421041, 2066421039, 5334219098]",15439.61
434,1662593611,242661092,726.07,8.91,23,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679855086, 1662602559, 1662593702, 1662602527, 2058923220, 2058923219, 1662593695, 1662602536, 2058923222, 1662602440, 1664462443, 1990054255, 8796472766, 1990054247, 242661092]",6467.38
435,1662593611,3905134105,696.36,11.95,38,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 7284786621, 5345698358, 5345698356, 1676202347, 1676202377, 1676981944, 1676982032, 274043722, 1676058993, 1676058994, 1676059305, 274043750, 1676059082, 2323729196, 1679709440, 1679664575, 3196419462, 2888331869, 1990125500, 1679664501, 1679709402, 1677562166, 739470027, 3781738188, 6981923160, 6981923170, 6981923167, 3905134105]",8318.50
436,1662593611,2880970643,241.39,8.74,33,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 7284786621, 5345698358, 5345698356, 1676202347, 1676202377, 1676981944, 1676982032, 1676059013, 2880982077, 1676059028, 5768623822, 3997596071, 8766315700, 2880960273, 4102694777, 3939470562, 3939028017, 2880960633, 2880960635, 2880960640, 2880970633, 7284752921, 2880970643]",2109.35
437,1662593611,5345831151,1056.55,7.19,19,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 7284786621, 5345698358, 5345698356, 1676202347, 1676202377, 4900110794, 1676202342, 1677247775, 5345831151]",7594.26
438,1662593611,1677334673,794.47,5.82,7,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 1677377163, 1677334673]",4626.69
439,1662593611,1705054810,108.41,12.43,33,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 7284786621, 5345698358, 5345698356, 1676202347, 1676202377, 4900110794, 1676202342, 1677247775, 1676202257, 1676202267, 1665574178, 2906629304, 3209630375, 2906627699, 3196418864, 1664042082, 1677418201, 5361340891, 7299625676, 5361331086, 1665912148, 7299625672, 1705054810]",1347.74
440,1662593611,1660722712,1193.47,18.35,69,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 7284786621, 5345698358, 5345698356, 1676202347, 1676202377, 1676981944, 1676982032, 274043722, 1676058993, 1676058994, 1676059305, 274043750, 1676059082, 2323729196, 1679709440, 1679664575, 3196419462, 2888331869, 1990125500, 1679664501, 1679709402, 1677562166, 739470027, 3781738188, 6981923160, 6981923170, 6981923167, 739470034, 6981923178, 6981989085, 739470057, 1665888322, 7937694192, 1660726271, 1660726281, 5863635093, 1665888359, 2200584790, 1665888316, 3675517359, 1665897213, 3675517335, 1665906624, 2367927772, 7987256256, 2495245373, 1665906636, 1665906701, 4282011888, 2302195153, 1665906474, 2474770591, 1665906554, 4153892602, 3906411216, 7936524003, 11336458518, 7934151862, 1660722712]",21898.92
441,1662593611,155371196,170.31,16.30,49,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679906679, 1662602442, 1662602501, 274043704, 2880999561, 2881000208, 2881000211, 2880985564, 2880985552, 2880986591, 2880986587, 2893869024, 11906494647, 11906494645, 5503383423, 1678876839, 5503383107, 1665784115, 8765936648, 1678866348, 1678866322, 1984335289, 1664079305, 2976235811, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 155397089, 2476953725, 8812225715, 2477144831, 2477144834, 2363551372, 155398657, 2477148543, 2477148521, 155403115, 2477131996, 155371196]",2776.58
442,1662593611,5337689323,170.31,12.57,34,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 10951608824, 10951608821, 1678714501, 1678714259, 2449984062, 7941045814, 1678466538, 242658581, 242658027, 1678466649, 5337843988, 1649595165, 1649588859, 5337763143, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763137, 2301565191, 1649595162, 1650371189, 5337689323]",2140.50
443,1662593611,1678678859,569.44,10.14,28,"[1662593611, 2580626258, 1662593534, 1665557885, 1664058282, 155354127, 155354130, 5141900457, 5345698346, 155354133, 10951608824, 10951608821, 1678714501, 1678714259, 2449984062, 7941045814, 1678466538, 242658581, 242658027, 1678466649, 5337843988, 1649595165, 1649588859, 5337763143, 5337763153, 5337768229, 1649588845, 1678678859]",5772.16
444,1662593611,1678842086,456.54,9.97,28,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679906679, 1662602442, 1662602501, 274043704, 2880999561, 2881000208, 2881000211, 2880985564, 2880985552, 2880986591, 2880986587, 2893869024, 11906494647, 11906494645, 5503383423, 2488951294, 11906494644, 7848338800, 1679544144, 1678842086]",4553.65
445,1662593611,1679523477,390.69,14.88,41,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679906679, 1662602442, 1662602501, 274043704, 2880999561, 2881000208, 2881000211, 2880985564, 2880985552, 2880986591, 2880986587, 2893869024, 11906494647, 11906494645, 5503383423, 2488951294, 11906494644, 7848338800, 1679544144, 1678846291, 662492142, 2488906786, 3118235482, 4762894928, 2351752349, 7934287448, 1679523356, 1679523470, 1679523661, 1679523624, 4820661834, 4820661844, 1679523477]",5813.57
446,1662593611,1049895346,291.02,22.04,71,"[1662593611, 2580626258, 1662593534, 1662593573, 2580800028, 1679906775, 1662593463, 1679906546, 1679906679, 1662602442, 1662602501, 274043704, 2880999561, 2881000208, 2881000211, 2880985564, 2880985552, 2880986591, 2880986587, 2893869024, 11906494647, 11906494645, 5503383423, 1678876839, 5503383107, 1665784115, 8765936648, 1678866348, 1678866322, 1984335289, 1664079305, 2976235811, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 1080024938, 6080762275, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",6413.11
447,1678678859,4499663530,107.12,15.70,83,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 1664079266, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 135556901, 1424266186, 1759573924, 130010027, 2394594065, 2394631677, 130010129, 1424266115, 458457594, 138093377, 458457643, 2394600299, 1424266140, 138081299, 1424266148, 155423723, 138110075, 1420176532, 445062727, 155425830, 334383136, 334383138, 4499663530]",1681.97
448,1678678859,458457689,247.32,14.52,80,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 1664079266, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029058, 438679775, 438679779, 356233965, 6936069477, 1080109308, 663895454, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 135556901, 1424266186, 1759573924, 130010027, 2394594065, 2394631677, 130010129, 1424266115, 458457594, 138093377, 458457643, 2394600299, 1424266140, 138081299, 1424266148, 155423723, 138110075, 1420286042, 138079392, 458457689]",3592.05
449,1678678859,129958225,871.94,11.07,45,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 1664079266, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",9654.53
450,1678678859,130009969,482.10,13.44,51,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 1664079266, 1678467683, 173920577, 173913782, 5337969837, 1734769982, 1984335298, 1734769986, 1984335300, 155393945, 1266042863, 1876029060, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 129960040, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",6479.40
451,1678678859,433999406,727.39,10.58,30,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2527914888, 2413894428, 1706350251, 1706350269, 2413894501, 135583649, 173942551, 7949876303, 180588150, 130112045, 433999406]",7698.75
452,1678678859,2106532284,294.68,11.43,36,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2527914888, 2413894428, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 5338815373, 1706413619, 2357354491, 2456171451, 1664231948, 1706344385, 2106532284]",3366.92
453,1678678859,5334219098,942.22,13.24,36,"[1678678859, 5337763157, 5337763142, 5337763153, 1649595215, 1678467305, 1649595154, 5337763160, 5337763141, 8769966262, 1649595152, 1678467680, 4497560388, 6067182168, 1664200588, 8087436221, 1678609386, 656454008, 2343342282, 2527914888, 2413894428, 1706350251, 1706350269, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 1706413866, 1625722471, 6755956231, 6755956234, 2066421041, 2066421039, 5334219098]",12475.17
